code;syll_lang_swe;syll_lang_eng;content;goals_swe;goals_eng;eligibility;literature;exam_comments;req_for_grade;valid_from;equipment;instruction_lang;cycle;credits;title_swe;title_eng;grade_scale;department;examiner;n_exam_modules;n_course_subjects;ethics_keywords;n_rows;n_ilos;n_higher_grade_ilos;n_purpose_ilos;bloom_knowledge;bloom_comprehension;bloom_application;bloom_analysis;bloom_evaluation;bloom_synthesis;total_highest_bloom
IS2202;swedish;english;1;1;1;1;1;0;1;0;1;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Artur Podobas,Johnny Öberg,Zhonghai Lu);2;0;1;11;9;0;0;0;4;1;0;2;2;5
IV1013;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;1;7.5;1;1;AF;EECS/Datavetenskap;(Peter Sjödin);2;1;1;8;6;0;0;0;1;1;1;1;2;5
IV1201;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Leif Lindbäck);1;1;1;5;3;0;0;0;0;1;0;1;1;5
IV1303;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;PF;EECS/Datavetenskap;(Mira Kajko-Mattsson);2;1;1;9;7;0;0;0;2;1;1;1;2;5
IV1350;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Leif Lindbäck);1;1;1;4;3;0;0;0;1;0;0;1;1;5
IV1351;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Niharika Gauraha,Paris Carbone);2;2;1;5;4;0;0;0;1;1;0;0;2;5
IX1303;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Elektroteknik;(Henrik Bergsåker,Thomas Jonsson);2;2;1;3;2;0;0;0;0;0;0;0;2;5
IX1304;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Elektroteknik;(Mattias Hammar);1;2;1;16;15;0;0;0;0;7;2;2;3;5
IX1307;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;7.5;1;1;PF;EECS/Datavetenskap;(Fadil Galjic);2;1;1;6;5;0;0;0;0;4;0;0;1;5
IX1500;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Anders Västberg);2;2;1;6;5;0;0;1;0;0;1;1;2;5
IX1501;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Ki Won Sung);2;2;1;16;12;0;0;1;2;3;1;1;4;5
KA1015;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Kemi;(Gunnar Henriksson);2;1;0;5;4;0;0;0;0;0;0;1;1;5
KA102X;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;15.0;1;1;AF;CBH/Skolövergripande;(Henrik Kusar);1;1;0;8;6;0;0;2;0;2;1;1;0;4
KA1030;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;6.0;1;1;PF;CBH/Fiber- och Polymerteknologi;(Mats Johansson);3;1;0;7;5;0;0;0;3;1;0;0;1;5
KA103X;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;15.0;1;1;PF;CBH/Skolövergripande;(Mahiar Hamedi);1;1;0;8;8;0;0;0;1;2;0;1;3;5
KA1040;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;8.5;1;1;PF;CBH/Fiber- och Polymerteknologi;(Mats Johansson);4;1;0;8;6;0;0;0;4;1;0;0;1;5
KD1000;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;3.0;1;1;AF;CBH/Kemi;(Lars Kloo);1;1;0;2;1;0;0;0;0;1;0;0;0;2
KD1020;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;CBH/Kemi;(Tore Brinck);2;2;0;10;5;0;3;0;1;3;0;0;1;5
KD1070;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Kemi;(Istvan Furo);2;1;0;6;2;0;2;0;0;0;0;1;1;5
KD1080;swedish;english;1;1;0;1;0;0;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Kemi;(Mats Jonsson);2;2;0;3;2;0;0;0;0;0;2;0;0;3
KD1230;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Kemi;(Peter Dinér);2;1;0;5;4;0;0;1;0;2;1;0;0;3
KD1270;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;CBH/Kemi;(Fredrik Schaufelberger);3;1;0;5;4;0;0;0;0;1;0;3;0;4
KD1500;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;CBH/Teoretisk kemi och biologi;(Mårten Ahlquist);3;1;0;5;3;0;0;0;1;1;0;0;1;5
KD200X;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;30.0;1;1;PF;CBH/Kemi;(Afshin Ahmadian,Barbara Nozière,Cecilia Williams,Christofer Lendel,Eric Tyrode,Eva Blomberg,Francisco Javier Vilaplana Domingo,Fredrik Schaufelberger,Gastón Adrián Crespo Paravano,Helena Lundberg Ankner,Inger Odnevall,Istvan Furo,James Gardner,Jinshan Pan,Lars Kloo,Licheng Sun,Magnus Johnson,Maria Cuartero Botia,Mark Rutland,Markus Kärkäs,Mats Jonsson,Mårten Ahlquist,Nanna Holmgaard List,Olav Vahtras,Peter Dinér,Qi Zhou,Sergey Dvinskikh,Tore Brinck,Ute Cappel,Vincent Bulone,Yves Hsieh,Zoltan Szabo,Åsa Emmer);1;1;0;8;8;0;0;0;1;2;0;2;2;5
KD2155;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemi;(Sergey Dvinskikh);2;1;0;3;2;0;0;0;0;1;0;0;1;5
KD2170;swedish;english;1;1;1;1;1;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemi;(Torbjörn Pettersson);3;2;0;4;3;0;0;0;1;1;0;0;1;5
KD2300;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemi;(Jinshan Pan);2;3;0;5;4;0;0;0;1;1;0;2;0;4
KD2320;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;9.0;1;1;AF;CBH/Kemi;(Zoltan Szabo);3;2;0;6;4;0;0;0;2;0;2;0;0;3
KD2330;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemi;(Åsa Emmer);2;2;0;7;5;0;0;1;0;1;0;2;1;5
KD2340;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemi;(Istvan Furo);1;2;0;3;2;0;0;0;0;2;0;0;0;2
KD2350;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemi;(Mark Rutland);2;2;0;4;3;0;0;0;1;1;0;0;1;5
KD2360;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;9.0;1;1;AF;CBH/Kemi;(Tore Brinck);2;2;0;3;2;0;0;0;0;1;0;0;1;5
KD2370;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemi;(Mats Jonsson);3;2;0;5;4;0;0;0;3;0;0;0;1;5
KD2380;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemi;(Inger Odnevall);3;2;0;4;3;0;0;0;1;1;0;0;1;5
KD2390;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;9.0;1;1;AF;CBH/Kemi;(Helena Lundberg Ankner);2;1;0;3;2;0;0;0;0;1;0;0;1;5
KD2920;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;CBH/Kemi;(Magnus Johnson);1;1;1;9;8;0;0;1;0;4;1;0;2;5
KE0110;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;0;1.5;1;1;PF;CBH/Kemiteknik;(Magnus Johnson);1;0;0;1;0;0;0;0;0;0;0;0;0;-1
KE1060;swedish;english;1;1;0;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Kemiteknik;(Henrik Kusar);3;1;0;2;1;0;0;0;0;1;0;0;0;2
KE1080;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;CBH/Kemiteknik;(Efthymios Kantarelis);2;1;0;13;12;0;0;0;3;3;3;3;0;4
KE1090;swedish;NO_ENG_TEXT;1;1;0;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;CBH/Kemiteknik;(Kerstin Forsberg);2;1;0;4;3;0;0;0;0;1;0;1;1;5
KE1140;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;14.0;1;1;AF;CBH/Kemiteknik;(Göran Lindbergh);5;1;0;7;6;0;0;0;1;5;0;0;0;2
KE1150;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;10.0;1;1;AF;CBH/Kemiteknik;(Göran Lindbergh);3;1;0;4;3;0;0;0;0;3;0;0;0;2
KE1160;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;CBH/Kemiteknik;(Eric Tyrode);3;1;0;3;2;0;0;0;0;2;0;0;0;2
KE1170;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.0;1;1;AF;CBH/Kemiteknik;(Matthäus Bäbler);3;1;0;6;5;0;0;0;2;1;0;0;2;5
KE1175;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Kemiteknik;(Efthymios Kantarelis);2;1;0;5;4;0;0;0;0;1;3;0;0;3
KE1180;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Kemiteknik;(Klas Engvall);2;1;0;4;3;0;0;0;1;2;0;0;0;2
KE1185;swedish;english;1;1;0;0;0;1;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Kemiteknik;(Kerstin Forsberg);2;1;0;5;4;0;0;0;0;2;0;1;1;5
KE200X;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;30.0;1;1;PF;CBH/Kemiteknik;(Afshin Ahmadian,Amirreza Khataee,Ann Cornell,Carina Lagergren,Christophe Duwig,Daniel Harding,Efthymios Kantarelis,Frederico Marques Penha,Göran Lindbergh,Helena Lundberg Ankner,Henrik Kusar,James Gardner,Kerstin Forsberg,Klas Engvall,Matthäus Bäbler,Rakel Wreland Lindström,Shareq Mohd Nazir,Stefan Grönkvist,Zeynep Cetecioglu Gurol);1;1;0;8;8;0;0;0;1;2;0;2;2;5
KE2010;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Stefan Grönkvist);2;2;0;4;3;0;0;0;0;2;1;0;0;3
KE2045;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Efthymios Kantarelis);3;0;0;6;5;0;0;0;1;1;0;0;3;5
KE2051;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Daniel Harding);3;0;0;5;4;0;0;0;3;0;0;1;0;4
KE2060;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Christophe Duwig);1;2;0;3;1;0;0;0;0;0;0;0;1;5
KE2070;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Matthäus Bäbler);2;2;0;7;5;0;0;0;0;2;3;0;0;3
KE2110;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Carina Lagergren);3;2;0;6;5;0;0;0;1;2;2;0;0;3
KE2185;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Kerstin Forsberg);3;0;0;5;4;0;0;0;2;1;0;1;0;4
KE2195;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Henrik Kusar);1;0;0;5;3;0;0;0;1;1;0;0;1;5
KE2325;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;15.0;1;1;PF;CBH/Kemiteknik;(Shareq Mohd Nazir);1;1;0;18;16;0;0;2;2;4;1;5;2;5
KE2331;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Kerstin Forsberg);2;0;0;5;4;0;0;0;1;1;0;1;1;5
KE2351;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Klas Engvall);4;0;0;7;6;0;0;1;2;1;1;1;0;4
KE2355;swedish;english;1;1;1;0;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Kemiteknik;(Frederico Marques Penha);2;0;0;5;4;0;0;0;1;0;2;1;0;4
KE2905;swedish;english;1;1;1;1;1;1;1;0;0;Engelska;2;7.5;1;1;PF;CBH/Kemiteknik;(Amirreza Khataee,Ann Cornell,Carina Lagergren,Christophe Duwig,Daniel Harding,Efthymios Kantarelis,Frederico Marques Penha,Göran Lindbergh,Henrik Kusar,Kerstin Forsberg,Klas Engvall,Matthäus Bäbler,Rakel Wreland Lindström,Shareq Mohd Nazir,Stefan Grönkvist,Zeynep Cetecioglu Gurol);1;2;1;9;8;0;0;0;1;5;1;0;1;5
KE2910;swedish;english;1;1;1;1;1;1;1;0;0;Engelska;2;15.0;1;1;PF;CBH/Kemiteknik;(Amirreza Khataee,Ann Cornell,Carina Lagergren,Christophe Duwig,Daniel Harding,Efthymios Kantarelis,Frederico Marques Penha,Gastón Adrián Crespo Paravano,Göran Lindbergh,Henrik Kusar,Kerstin Forsberg,Klas Engvall,Matthäus Bäbler,Rakel Wreland Lindström,Shareq Mohd Nazir,Stefan Grönkvist);1;2;1;8;7;0;0;1;0;4;1;0;1;5
KE2920;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;CBH/Kemiteknik;(Per Alvfors);1;2;1;9;8;0;0;1;0;4;1;0;2;5
KF1050;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.0;1;1;AF;CBH/Fiber- och Polymerteknologi;(Anna Finne Wistrand);3;1;0;8;7;0;0;0;4;0;0;3;0;4
KF1165;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;9.0;1;1;AF;CBH/Fiber- och Polymerteknologi;(Ulrica Edlund);3;1;0;11;6;0;0;0;2;0;0;3;1;5
KF200X;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;30.0;1;1;PF;CBH/Fiber- och Polymerteknologi;(Anna Finne Wistrand,Anna Hanner,Daniel Söderberg,Eva Malmström Jonsson,Gunnar Henriksson,Karin Odelius,Lars Berglund,Lars Wågberg,Mahiar Hamedi,Martin Lawoko,Mats Johansson,Michael Malkoch,Mikael Hedenqvist,Mikael Lindström,Minna Hakkarainen,Monica Ek,Per-Olof Syrén,Richard Olsson,Sigbritt Karlsson,Torbjörn Pettersson,Ulrica Edlund,Yuanyuan Li);1;1;0;8;8;0;0;0;1;2;0;2;2;5
KF2110;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Mikael Hedenqvist);2;2;0;4;3;0;0;0;1;2;0;0;0;2
KF2130;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Ulrica Edlund);2;2;0;11;6;2;0;0;1;2;0;3;0;4
KF2140;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Minna Hakkarainen);2;2;0;6;5;0;0;0;2;0;1;2;0;4
KF2150;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Eva Malmström Jonsson);2;2;0;5;4;0;0;0;2;2;0;0;0;2
KF2190;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Karin Odelius);2;2;0;5;4;0;0;0;0;1;1;1;1;5
KF2300;english;english;1;0;0;1;0;0;1;0;0;Engelska;2;12.0;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Björn Berggren);1;0;0;0;0;0;0;0;0;0;0;0;0;-1
KF2310;english;english;1;0;0;1;0;0;1;0;0;Engelska;2;6.0;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Björn Berggren);1;0;0;0;0;0;0;0;0;0;0;0;0;-1
KF2320;english;english;1;0;0;1;0;0;1;0;0;Svenska;2;12.0;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Björn Berggren);1;0;0;0;0;0;0;0;0;0;0;0;0;-1
KF2450;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Lars Wågberg);3;1;0;11;4;4;0;0;0;3;0;1;0;4
KF2460;swedish;english;0;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Monica Ek);3;2;0;5;4;0;0;0;1;1;1;0;1;5
KF2470;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Daniel Söderberg);2;2;0;10;4;3;0;0;0;0;1;3;0;4
KF2480;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Martin Lawoko);2;2;0;6;5;0;0;0;0;1;0;0;1;5
KF2495;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Yuanyuan Li);3;0;0;3;2;0;0;0;1;0;0;1;0;4
KF2505;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;CBH/Fiber- och Polymerteknologi;(Richard Olsson);3;0;0;5;4;0;0;0;0;2;0;1;1;5
KF2905;swedish;english;1;1;1;1;1;1;1;0;0;Engelska;2;7.5;1;1;PF;CBH/Fiber- och Polymerteknologi;(Anna Finne Wistrand,Anna Hanner,Daniel Söderberg,Eva Malmström Jonsson,Gunnar Henriksson,Karin Odelius,Lars Berglund,Lars Wågberg,Mahiar Hamedi,Martin Lawoko,Mats Johansson,Michael Malkoch,Mikael Hedenqvist,Minna Hakkarainen,Monica Ek,Per-Olof Syrén,Richard Olsson,Sigbritt Karlsson,Torbjörn Pettersson,Ulrica Edlund,Yuanyuan Li);1;0;1;9;8;0;0;0;1;5;1;0;1;5
KF2910;swedish;english;1;1;1;1;1;1;1;0;0;Engelska;2;15.0;1;1;PF;CBH/Fiber- och Polymerteknologi;(Anna Finne Wistrand,Anna Hanner,Daniel Söderberg,Eva Malmström Jonsson,Gunnar Henriksson,Karin Odelius,Lars Berglund,Lars Wågberg,Mahiar Hamedi,Martin Lawoko,Mats Johansson,Michael Malkoch,Mikael Hedenqvist,Minna Hakkarainen,Monica Ek,Per-Olof Syrén,Richard Olsson,Sigbritt Karlsson,Torbjörn Pettersson,Ulrica Edlund,Yuanyuan Li);1;1;1;8;7;0;0;1;0;4;1;0;1;5
KH0001;swedish;english;1;1;1;1;1;0;1;0;0;Svenska;0;1.5;1;1;PF;CBH/Ingenjörspedagogik;(Sara Thyberg Naumann);1;0;0;21;20;0;0;0;0;15;0;0;1;5
KH0002;swedish;english;1;1;1;1;1;0;1;0;0;Svenska;0;1.5;1;1;PF;CBH/Ingenjörspedagogik;(Sara Thyberg Naumann);1;0;0;1;0;0;0;0;0;0;0;0;0;-1
KH0021;swedish;english;1;1;0;0;0;0;1;0;0;Svenska;0;12.0;1;1;AF;CBH/Ingenjörspedagogik;(Hanna Magnholt Ohlman,Stephan Persson);2;0;0;3;1;0;0;0;0;0;0;0;1;5
KH0022;swedish;english;1;1;1;0;0;0;1;0;0;Svenska;0;9.0;1;1;AF;CBH/Ingenjörspedagogik;(Christina Persson);2;0;0;5;0;0;0;0;0;0;0;0;0;-1
KH0023;swedish;english;1;1;1;0;0;0;1;0;0;Svenska;0;9.0;1;1;AF;CBH/Ingenjörspedagogik;(Katarina Ståhl Kaltea);2;0;0;15;6;0;0;0;0;5;0;1;0;4
KH0024;swedish;NO_ENG_TEXT;1;1;0;0;0;0;1;0;0;Svenska;0;12.0;1;1;AF;CBH/Ingenjörspedagogik;(Hanna Magnholt Ohlman,Stephan Persson);2;0;0;4;1;0;0;0;0;0;0;0;1;5
KH0025;swedish;english;1;1;1;0;0;0;1;0;0;Svenska;0;18.0;1;1;AF;CBH/Ingenjörspedagogik;(Christina Persson);3;0;0;5;0;0;0;0;0;0;0;0;0;-1
KH1111;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;15.0;1;1;AF;CBH/Ingenjörspedagogik;(Abbas Jorjani,Katarina Ståhl Kaltea);5;1;0;7;3;0;0;0;0;1;0;1;1;5
KH1121;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;9.0;1;1;AF;CBH/Ingenjörspedagogik;(Johan Franzén);2;1;0;9;8;0;0;0;4;4;0;0;0;2
KH1122;swedish;english;1;1;0;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Ingenjörspedagogik;(Susanna Höglund Lenninger);3;2;0;5;3;0;0;0;0;2;0;1;0;4
KH1123;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Ingenjörspedagogik;(Andra Dédinaité);4;1;0;10;8;0;0;1;2;3;0;1;1;5
KH1124;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Ingenjörspedagogik;(Andra Dédinaité);4;1;0;13;11;0;0;0;0;8;1;1;1;5
KH1130;swedish;english;1;1;0;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Ingenjörspedagogik;(Elisabet Brännvall,Märta-Lena Ernstsson);2;2;0;5;3;0;0;0;0;1;0;1;1;5
KH1150;swedish;english;1;1;0;1;0;0;1;0;0;Svenska;1;9.0;1;1;PF;CBH/Ingenjörspedagogik;(Sara Thyberg Naumann);3;2;0;10;8;0;0;1;1;4;1;0;1;5
KH1212;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;5.0;1;1;AF;CBH/Ingenjörspedagogik;(Abbas Jorjani);2;1;0;5;3;0;0;0;0;1;0;0;2;5
KH1221;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;5.0;1;1;AF;CBH/Ingenjörspedagogik;(Andra Dédinaité);3;1;0;7;6;0;0;0;1;2;0;2;1;5
KH1222;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;5.0;1;1;AF;CBH/Ingenjörspedagogik;(Mats Jansson);3;1;0;7;6;0;0;0;2;2;0;0;2;5
KH1223;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Industriell bioteknologi;(Per-Olof Syrén);4;2;0;7;5;0;0;0;3;2;0;0;0;2
KH1231;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;21.0;1;1;AF;CBH/Ingenjörspedagogik;(Sara Thyberg Naumann);8;2;0;15;13;0;0;0;3;7;1;0;2;5
KH1242;swedish;english;1;1;0;1;0;1;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Ingenjörspedagogik;(Christina Persson);2;1;0;9;7;0;0;0;1;3;0;1;2;5
KH1251;swedish;english;1;1;0;1;0;1;1;0;0;Svenska;1;6.0;1;1;AF;CBH/Ingenjörspedagogik;(Nihad Subasic);3;2;0;9;8;0;0;0;2;4;1;1;0;4
KH1324;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Ingenjörspedagogik;(Susanna Höglund Lenninger);3;2;0;7;5;0;0;0;0;1;0;1;2;5
KH1332;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;9.0;1;1;AF;CBH/Ingenjörspedagogik;(Sara Thyberg Naumann);2;2;0;9;6;0;0;1;0;2;1;1;1;5
KH1341;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Ingenjörspedagogik;(Elisabet Brännvall);3;1;0;5;4;0;0;0;2;0;0;2;0;4
KH1353;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;CBH/Ingenjörspedagogik;(Sara Thyberg Naumann);2;1;0;9;8;0;0;0;0;5;0;0;2;5
KH138X;swedish;english;1;1;0;1;0;1;1;0;0;Svenska;1;15.0;1;1;PF;CBH/Ingenjörspedagogik;(Andra Dédinaité,Ann Cornell,Cecilia Williams,Elisabet Brännvall,Eva Malmström Jonsson,Francisco Javier Vilaplana Domingo,Frederico Marques Penha,Gastón Adrián Crespo Paravano,Gunnar Henriksson,Helena Lundberg Ankner,Inger Odnevall,James Gardner,Johan Franzén,Katarina Ståhl Kaltea,Kaye Stern,Kerstin Forsberg,Klas Engvall,Lars Eidensten,Lars Kloo,Lars Wågberg,Mats Jansson,Mats Johansson,Mats Jonsson,Michael Malkoch,Mikael Hedenqvist,Mikael Lindström,Minna Hakkarainen,Monica Ek,Märta-Lena Ernstsson,Per Alvfors,Per-Olof Syrén,Richard Olsson,Sara Thyberg Naumann,Sophia Hober,Stefan Grönkvist,Susanna Höglund Lenninger,Zeynep Cetecioglu Gurol,Åsa Emmer);1;1;0;9;8;0;0;0;1;2;0;1;3;5
KH1406;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;PF;CBH/Ingenjörspedagogik;(Sara Thyberg Naumann);5;1;0;5;4;0;0;0;0;1;0;0;3;5
KH1407;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;PF;CBH/Ingenjörspedagogik;(Sara Thyberg Naumann);2;0;0;7;5;0;0;0;1;0;0;2;1;5
LD1000;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;2.0;1;1;PF;ITM/Lärande;(Stefan Stenbom);1;0;0;4;3;0;0;0;1;1;0;0;1;5
LD1001;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;2.0;1;1;PF;ITM/Lärande;(Birgit Kempinsky Fahrman);2;0;0;4;3;0;0;0;0;0;0;2;1;5
LD1002;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;4.0;1;1;PF;ITM/Lärande;(Björn Hedin);2;0;0;4;4;0;0;0;1;1;1;0;1;5
LD1003;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;2.0;1;1;PF;ITM/Lärande;(Björn Hedin);1;0;0;4;3;0;0;0;1;1;1;0;0;3
LD1004;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;2.0;1;1;PF;ITM/Lärande;(Stefan Stenbom);2;0;0;4;3;0;0;0;0;0;1;2;0;4
LD1005;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;2.0;1;1;PF;ITM/Lärande;(Elizabeth Keller);1;0;0;4;1;0;0;0;0;0;0;0;1;5
LD1006;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;3.0;1;1;PF;ITM/Lärande;(Birgit Kempinsky Fahrman);1;0;0;4;3;0;0;0;0;1;1;0;1;5
LD1007;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;1.0;1;1;PF;ITM/Lärande;(Björn Hedin);1;0;0;5;4;0;0;1;1;0;1;0;1;5
